timestamp,src_ip,src_port,dst_ip,dst_port,cwnd,ssthresh,srtt,bytes_acked,state,packets_out,ca_name,retrans_out,total_retrans,sndbuf,retransmissions,duplicate_acks
1783710203,127.0.0.1,37090,127.0.0.1,20756,46,10,101818,1867761,1,27,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,47,10,101692,1867814,1,28,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,48,10,101592,1933297,1,27,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,49,10,101508,1933350,1,28,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,50,10,101486,1998833,1,27,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,50,10,101474,1998886,1,28,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,50,10,101382,2064369,1,27,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,51,10,101310,2064422,1,28,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,13997,127.0.0.1,51592,7,7,100131,1313107,1,0,cubic,0,6,2626560,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,52,10,101301,2129905,1,27,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,52,10,101309,2129958,1,30,bbr,0,1,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,52,10,101276,2129958,1,30,bbr,0,1,4194304,0,1
1783710203,127.0.0.1,37090,127.0.0.1,20756,52,10,101254,2129958,1,32,bbr,0,1,4194304,0,2
1783710203,127.0.0.1,37090,127.0.0.1,20756,28,10,101279,2129958,1,32,bbr,0,1,4194304,0,3
1783710203,127.0.0.1,37090,127.0.0.1,20756,28,10,101309,2129958,1,32,bbr,2,3,4194304,0,4
1783710203,127.0.0.1,37090,127.0.0.1,20756,28,10,101295,2129958,1,32,bbr,2,3,4194304,0,5
1783710203,127.0.0.1,37090,127.0.0.1,20756,28,10,101292,2129958,1,34,bbr,2,3,4194304,0,6
1783710203,127.0.0.1,37090,127.0.0.1,20756,28,10,101249,2129958,1,35,bbr,2,3,4194304,0,7
1783710203,127.0.0.1,37090,127.0.0.1,20756,28,10,101364,2129958,1,36,bbr,2,3,4194304,0,8
1783710203,127.0.0.1,18093,127.0.0.1,51592,2,2,99177,9569183,1,1,cubic,0,18,2626560,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,28,10,101507,2129958,1,38,bbr,2,3,4194304,0,10
1783710203,127.0.0.1,51592,127.0.0.1,13997,2,2,92028,32984928,1,2,cubic,0,24,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,28,10,101592,2129958,1,40,bbr,2,3,4194304,0,12
1783710203,127.0.0.1,37090,127.0.0.1,20756,28,10,101701,2129958,1,42,bbr,2,3,4194304,0,14
1783710203,127.0.0.1,37090,127.0.0.1,20756,28,10,101769,2129958,1,44,bbr,2,3,4194304,0,16
1783710203,127.0.0.1,37090,127.0.0.1,20756,28,10,101849,2129958,1,46,bbr,2,3,4194304,0,18
1783710203,127.0.0.1,51592,127.0.0.1,18093,5,5,104798,3979381,1,0,cubic,0,34,2626560,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,28,10,102800,2129958,1,50,bbr,2,3,4194304,0,22
1783710203,127.0.0.1,13997,127.0.0.1,51592,7,7,100131,1313107,1,0,cubic,0,6,2626560,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,28,10,102648,2129958,1,52,bbr,2,3,4194304,0,24
1783710203,127.0.0.1,37090,127.0.0.1,20756,28,10,102649,2129958,1,54,bbr,2,3,4194304,0,26
1783710203,127.0.0.1,37090,127.0.0.1,20756,28,10,102509,2129958,1,56,bbr,2,3,4194304,0,28
1783710203,127.0.0.1,37090,127.0.0.1,20756,28,10,102368,2129958,1,56,bbr,2,3,4194304,0,30
1783710203,127.0.0.1,37090,127.0.0.1,20756,29,10,102197,2195441,1,55,bbr,1,3,4194304,0,30
1783710203,127.0.0.1,37090,127.0.0.1,20756,53,10,102047,3467814,1,26,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,54,10,101835,3533297,1,25,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,55,10,101683,3562278,1,26,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,18093,127.0.0.1,51592,2,2,104590,9569225,1,1,cubic,0,18,2626560,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,57,10,102053,3693244,1,26,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,58,10,101810,3751206,1,25,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,51592,127.0.0.1,13997,1,2,93141,32984928,1,2,cubic,1,25,4194304,0,1
1783710203,127.0.0.1,37090,127.0.0.1,20756,59,10,101616,3816689,1,26,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,61,10,101578,3911153,1,26,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,63,10,101424,4042119,1,26,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,65,10,101272,4173085,1,28,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,67,10,102468,4304051,1,28,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,102189,4435017,1,26,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,101949,4565983,1,26,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,101760,4696949,1,26,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,101565,4827915,1,26,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,101392,4958881,1,30,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,102455,5089847,1,28,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,51592,127.0.0.1,18093,5,5,104798,3979381,1,1,cubic,0,34,2626560,0,0
1783710203,127.0.0.1,13997,127.0.0.1,51592,7,7,100131,1313107,1,0,cubic,0,6,2626560,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,102448,5220813,1,28,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,102282,5286296,1,27,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,102140,5351779,1,28,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,101909,5417262,1,27,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,101709,5482745,1,28,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,101540,5548228,1,27,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,101395,5613711,1,26,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,101239,5679194,1,27,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,101107,5744677,1,28,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100990,5810160,1,27,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,18093,127.0.0.1,51592,2,2,104048,9569544,1,1,cubic,0,18,2626560,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100915,5875643,1,30,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100854,5941126,1,29,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,18093,127.0.0.1,51592,2,2,104048,9569544,1,1,cubic,0,18,2626560,0,0
1783710203,127.0.0.1,51592,127.0.0.1,13997,2,2,94123,32985289,1,1,cubic,0,25,4194304,0,0
1783710203,127.0.0.1,18093,127.0.0.1,51592,2,2,103561,9569731,1,1,cubic,0,18,2626560,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100803,6006609,1,28,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100729,6072092,1,27,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,18093,127.0.0.1,51592,2,2,103561,9569731,1,1,cubic,0,18,2626560,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100667,6137575,1,28,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100632,6203058,1,27,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100606,6268541,1,28,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100567,6334024,1,27,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100539,6399507,1,28,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100512,6464990,1,27,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100491,6530473,1,28,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100454,6595956,1,27,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100424,6661439,1,28,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100397,6726922,1,27,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100376,6792405,1,28,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,37090,127.0.0.1,20756,68,10,100358,6857888,1,27,bbr,0,3,4194304,0,0
1783710203,127.0.0.1,51592,127.0.0.1,18093,5,5,104798,3979381,1,3,cubic,0,34,2626560,0,0
1783710203,127.0.0.1,51592,127.0.0.1,18093,5,5,105003,3979601,1,3,cubic,0,34,2626560,0,0
